UniqueId,SocialMedia,SocialMediaTime,News,NewsTime,Blogs,BlogsTime,BounceRate,ExitRate,PageValue,TrafficKind,OS,Browser,Month,Region,VisitorKind,DayImportance,IsWeekend,IsSale
00xa66,0.0,0.0,0.0,0.0,35.0,897.667,0.012,0.017,5.221,search,mac-ios,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,True
00xa94,1.0,69.5,0.0,0.0,16.0,895.81,0.0,0.004,32.142,referral,mac-ios,Google-Chrome,May,Mid-Atlantic,Returning,0.6,0.0,True
00xa9d,5.0,95.325,0.0,0.0,15.0,743.667,0.01,0.03,19.428,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xaa1,1.0,0.0,0.0,0.0,19.0,2236.9,0.0,0.028,19.595,referral,linux,Safari,May,Mid-Atlantic,Returning,0.0,1.0,True
00xab5,6.0,61.667,0.0,0.0,18.0,397.667,0.0,0.012,12.559,referral,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xaba,8.0,79.167,2.0,45.0,62.0,3657.102,0.001,0.021,9.027,referral,windows,Other,May,West North Central,Returning,0.0,0.0,True
00xac3,4.0,61.0,0.0,0.0,16.0,502.5,0.0,0.01,71.944,search,linux,Safari,May,Mid-Atlantic,Returning,0.0,1.0,True
00xacd,6.0,86.5,1.0,2.0,39.0,1050.708,0.021,0.018,13.403,search,mac-ios,Google-Chrome,May,East South Central,Returning,0.0,0.0,True
00xad1,0.0,0.0,0.0,0.0,27.0,2514.25,0.0,0.007,31.408,referral,windows,Google-Chrome,May,East North Central,New,0.0,0.0,True
00xadb,3.0,69.0,0.0,0.0,37.0,769.0,0.0,0.004,47.931,direct,mac-ios,Google-Chrome,May,East North Central,New,0.0,1.0,True
00xade,5.0,230.25,2.0,135.0,27.0,517.393,0.0,0.011,30.269,direct,windows,Google-Chrome,May,West North Central,New,0.0,1.0,True
00xae0,0.0,0.0,1.0,165.0,12.0,833.0,0.017,0.02,34.492,referral,mac-ios,Google-Chrome,May,Mountain,Returning,0.8,0.0,True
00xae5,0.0,0.0,0.0,0.0,14.0,838.55,0.0,0.017,55.236,referral,android,Safari,May,East North Central,Returning,0.0,0.0,True
00xaea,0.0,0.0,0.0,0.0,8.0,149.0,0.0,0.033,64.788,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xaf1,0.0,,1.0,,15.0,,0.0,0.007,29.848,referral,windows,,May,New England,,,0.0,True
00xafa,1.0,41.333,0.0,0.0,44.0,3227.5,0.0,0.005,28.532,direct,windows,Google-Chrome,May,West North Central,Returning,0.6,0.0,True
00xafd,1.0,25.75,3.0,189.5,22.0,2297.801,0.015,0.017,18.996,direct,mac-ios,Google-Chrome,May,New England,Returning,0.4,0.0,True
00xb01,3.0,52.0,0.0,0.0,56.0,2145.563,0.011,0.025,13.117,campaigns,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xb0d,0.0,0.0,0.0,0.0,50.0,2617.233,0.0,0.001,53.229,direct,linux,Safari,May,East North Central,New,0.0,1.0,True
00xb15,1.0,7.0,0.0,0.0,20.0,887.583,0.0,0.016,34.253,referral,windows,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
00xb2c,6.0,66.773,1.0,83.0,62.0,2050.396,0.006,0.013,17.08,referral,mac-ios,Google-Chrome,May,West North Central,Returning,0.2,0.0,True
00xb39,0.0,0.0,0.0,0.0,10.0,724.0,0.0,0.022,97.98,direct,android,Safari,May,West North Central,New,0.0,1.0,True
00xb44,4.0,91.0,2.0,39.0,16.0,1280.167,0.0,0.005,39.819,referral,windows,Firefox,May,West North Central,New,0.0,0.0,True
00xb55,6.0,57.5,0.0,0.0,66.0,1285.549,0.004,0.019,20.972,referral,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xb59,14.0,578.5,2.0,913.0,31.0,699.5,0.0,0.006,22.589,referral,windows,Google-Chrome,May,East North Central,Returning,0.0,1.0,True
00xb61,0.0,0.0,0.0,0.0,36.0,808.083,0.0,0.008,53.101,referral,windows,Google-Chrome,May,East South Central,Returning,0.0,0.0,True
00xb6d,3.0,55.0,0.0,0.0,19.0,436.0,0.0,0.014,49.548,direct,windows,Google-Chrome,May,West North Central,Returning,0.0,1.0,True
00xb74,1.0,29.0,2.0,149.0,11.0,561.55,0.014,0.039,10.021,referral,mac-ios,Google-Chrome,May,New England,Returning,0.6,0.0,True
00xb7e,8.0,102.0,0.0,0.0,83.0,1495.581,0.0,0.002,82.124,referral,linux,Safari,May,West South Central,New,0.0,1.0,True
00xb86,0.0,0.0,0.0,0.0,22.0,355.667,0.048,0.051,25.194,referral,windows,Google-Chrome,May,East North Central,Returning,0.8,0.0,True
00xb9f,0.0,0.0,1.0,0.0,57.0,1190.549,0.007,0.027,17.167,referral,windows,Google-Chrome,May,New England,Returning,0.6,0.0,True
00xbae,0.0,0.0,0.0,0.0,28.0,1384.071,0.007,0.032,11.019,direct,windows,Firefox,May,East North Central,Returning,0.0,0.0,True
00xbc6,1.0,9.0,0.0,0.0,11.0,467.0,0.0,0.02,79.182,search,windows,Firefox,May,New England,Returning,0.0,0.0,True
00xbcd,3.0,53.25,1.0,77.0,198.0,3057.81,0.0,0.003,11.979,search,linux,Safari,May,South Atlantic,Returning,0.0,1.0,True
00xbd5,5.0,497.75,1.0,10.0,51.0,4977.85,0.0,0.016,15.358,referral,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xbdd,3.0,40.0,0.0,0.0,19.0,1051.5,0.008,0.031,12.18,search,android,Safari,May,West North Central,Returning,0.6,0.0,True
00xbe0,1.0,41.0,0.0,0.0,37.0,1501.167,0.0,0.019,15.249,search,windows,Other,May,New England,Returning,0.4,0.0,True
00xbf8,0.0,0.0,1.0,55.0,63.0,1462.45,0.0,0.003,22.088,referral,windows,Google-Chrome,May,New England,New,0.0,0.0,True
00xc26,0.0,0.0,0.0,0.0,13.0,303.4,0.0,0.017,239.98,direct,windows,Google-Chrome,May,South Atlantic,Returning,0.0,0.0,True
00xc39,1.0,294.0,0.0,0.0,12.0,936.0,0.0,0.036,26.23,referral,windows,Google-Chrome,May,New England,Returning,0.0,1.0,True
00xc3a,2.0,28.0,0.0,0.0,42.0,1329.667,0.0,0.002,80.043,referral,windows,Google-Chrome,May,New England,Returning,0.0,1.0,True
00xc3d,0.0,0.0,2.0,76.0,35.0,2068.929,0.0,0.014,39.271,referral,windows,Other,May,East South Central,Returning,0.0,0.0,True
00xc4d,8.0,236.833,0.0,0.0,20.0,411.389,0.01,0.017,17.392,search,mac-ios,Google-Chrome,May,East North Central,Returning,0.0,1.0,True
00xc5c,9.0,269.8,0.0,0.0,112.0,2478.623,0.0,0.004,60.434,search,windows,Google-Chrome,May,West North Central,Returning,0.2,0.0,True
00xc63,4.0,98.0,4.0,216.0,17.0,1243.5,0.0,0.009,32.809,direct,android,Safari,May,Mid-Atlantic,New,0.0,0.0,True
00xc70,1.0,76.0,0.0,0.0,19.0,1263.333,0.012,0.024,60.342,search,windows,Google-Chrome,May,New England,Returning,0.6,0.0,True
00xc76,1.0,24.0,0.0,0.0,15.0,496.75,0.0,0.006,115.486,direct,windows,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
00xc79,4.0,38.0,3.0,909.0,23.0,542.333,0.0,0.015,25.413,direct,windows,Other,May,New England,Returning,0.6,0.0,True
00xc7a,0.0,0.0,0.0,0.0,10.0,342.167,0.0,0.022,51.176,search,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xc82,8.0,192.556,1.0,91.0,109.0,2926.432,0.0,0.002,12.892,search,linux,Safari,May,New England,New,0.0,0.0,True
00xc93,3.0,509.667,0.0,0.0,19.0,976.338,0.0,0.01,23.622,direct,android,Safari,May,New England,Returning,0.0,1.0,True
00xc94,6.0,111.0,0.0,0.0,13.0,522.0,0.0,0.011,36.654,direct,windows,Google-Chrome,May,Mid-Atlantic,New,0.0,0.0,True
00xca8,2.0,566.0,0.0,0.0,11.0,574.333,0.0,0.015,34.261,direct,android,Safari,May,Mountain,Returning,0.4,0.0,True
00xcd4,2.0,32.0,0.0,0.0,30.0,1407.5,0.006,0.025,15.512,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xcf5,0.0,0.0,0.0,0.0,14.0,354.25,0.0,0.015,124.032,referral,android,Safari,May,East South Central,New,0.0,0.0,True
00xcf8,1.0,32.0,0.0,0.0,9.0,455.0,0.0,0.022,18.653,direct,windows,Google-Chrome,May,Mountain,Returning,0.0,1.0,True
00xd0a,8.0,656.0,1.0,9.0,39.0,1390.867,0.0,0.009,63.395,direct,windows,Samsung,May,East North Central,New,0.0,0.0,True
00xd0c,1.0,6.0,1.0,7.0,25.0,591.893,0.0,0.021,165.62,referral,android,Safari,May,Mountain,Returning,0.0,1.0,True
00xd11,0.0,0.0,3.0,341.333,59.0,2946.6,0.003,0.008,9.38,direct,android,Safari,May,East South Central,Returning,0.0,1.0,True
00xd1b,2.0,50.5,0.0,0.0,14.0,689.383,0.0,0.013,100.778,direct,windows,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
00xd2d,0.0,0.0,0.0,0.0,24.0,676.167,0.0,0.008,2.706,referral,windows,Google-Chrome,May,East South Central,Returning,0.0,1.0,True
00xd31,1.0,5.0,1.0,292.0,35.0,1916.9,0.0,0.016,11.192,search,windows,Other,May,East South Central,Returning,0.2,0.0,True
00xd34,1.0,4.0,0.0,0.0,18.0,631.667,0.0,0.028,56.325,search,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xd35,0.0,0.0,0.0,0.0,14.0,1340.75,0.0,0.015,57.589,referral,linux,Safari,May,East North Central,New,0.6,0.0,True
00xd41,0.0,0.0,1.0,19.0,27.0,1523.05,0.0,0.002,22.129,referral,android,Safari,May,New England,Returning,0.0,0.0,True
00xd45,2.0,59.5,1.0,20.0,96.0,5604.977,0.005,0.017,5.345,referral,windows,Other,May,New England,Returning,0.0,0.0,True
00xd46,11.0,336.5,0.0,0.0,40.0,1239.95,0.025,0.026,6.129,search,windows,Google-Chrome,May,South Atlantic,Returning,0.0,1.0,True
00xd5c,6.0,65.0,2.0,243.0,19.0,681.619,0.0,0.012,28.295,direct,windows,Google-Chrome,May,New England,Returning,1.0,1.0,True
00xd61,1.0,25.0,0.0,0.0,14.0,397.0,0.036,0.047,14.992,search,android,Safari,May,East North Central,Returning,0.0,0.0,True
00xd66,2.0,59.833,0.0,0.0,70.0,2509.25,0.0,0.006,11.284,search,windows,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
00xd6b,2.0,38.0,0.0,0.0,11.0,713.0,0.0,0.017,113.98,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xd8c,1.0,32.333,1.0,56.0,62.0,2414.9,0.0,0.002,30.462,direct,windows,Google-Chrome,May,Pacific,Returning,0.0,0.0,True
00xda0,3.0,51.5,0.0,0.0,21.0,1623.5,0.0,0.005,49.389,search,windows,Firefox,May,Mid-Atlantic,New,0.6,0.0,True
00xdb1,2.0,338.0,0.0,0.0,17.0,1205.567,,0.038,,direct,mac-ios,Google-Chrome,May,,Returning,0.8,0.0,True
00xdb8,4.0,324.5,0.0,0.0,30.0,1456.783,0.0,0.009,30.013,direct,windows,Google-Chrome,May,West North Central,Returning,0.0,0.0,True
00xdc4,16.0,284.85,0.0,0.0,276.0,4758.381,0.001,0.007,27.432,search,linux,Safari,May,East North Central,Returning,0.0,1.0,True
00xdc5,0.0,0.0,1.0,16.0,8.0,308.0,0.0,0.025,35.091,direct,windows,Firefox,May,New England,Returning,0.0,0.0,True
00xdd1,4.0,69.0,0.0,0.0,20.0,1180.0,0.0,0.009,30.526,search,windows,Google-Chrome,May,East South Central,Returning,0.0,0.0,True
00xdd8,1.0,82.0,0.0,0.0,59.0,1927.122,0.008,0.024,23.876,direct,windows,Google-Chrome,May,Pacific,Returning,0.0,0.0,True
00xddc,8.0,176.667,2.0,153.0,27.0,880.8,0.007,0.02,8.545,direct,android,Safari,May,Mid-Atlantic,Returning,0.0,1.0,True
00xddf,1.0,418.0,3.0,76.0,70.0,3345.686,0.003,0.008,7.205,referral,windows,Other,May,East South Central,Returning,0.0,0.0,True
00xdfd,0.0,0.0,2.0,109.0,23.0,1232.733,0.0,0.013,56.359,campaigns,linux,Google-Chrome,May,New England,Returning,0.0,1.0,True
00xe04,1.0,9.0,0.0,0.0,12.0,764.75,0.0,,,direct,windows,Google-Chrome,May,Mountain,,,,True
00xe0a,2.0,44.333,0.0,0.0,19.0,813.1,0.0,0.01,20.003,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xe1d,8.0,132.0,0.0,0.0,20.0,413.0,0.011,0.027,36.516,direct,android,Safari,May,New England,Returning,0.0,0.0,True
00xe32,0.0,0.0,0.0,0.0,6.0,399.0,0.033,0.022,44.99,referral,mac-ios,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,True
00xe50,2.0,37.5,0.0,0.0,12.0,375.0,0.0,0.04,43.99,direct,windows,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
00xe5c,0.0,0.0,0.0,0.0,22.0,892.0,0.0,0.01,10.518,referral,windows,Google-Chrome,May,West South Central,Returning,0.0,1.0,True
00xe68,1.0,8.0,0.0,0.0,29.0,826.85,0.007,0.03,10.987,referral,android,Safari,May,East North Central,Returning,0.0,0.0,True
00xe82,1.0,7.0,0.0,0.0,7.0,151.5,0.0,0.025,50.992,search,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xe9d,0.0,0.0,0.0,0.0,9.0,953.833,0.0,0.011,92.839,referral,mac-ios,Google-Chrome,May,New England,Returning,0.0,1.0,True
00xebc,4.0,147.5,1.0,37.5,25.0,788.267,0.007,0.029,16.707,search,windows,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
00xec2,0.0,0.0,0.0,0.0,8.0,123.0,0.0,0.014,59.988,direct,windows,Google-Chrome,May,New England,New,0.0,0.0,True
00xec3,5.0,,3.0,27.0,21.0,893.45,0.017,0.021,7.091,referral,mac-ios,Google-Chrome,May,East North Central,Returning,0.0,1.0,True
00xed5,1.0,53.0,0.0,0.0,13.0,417.0,0.0,0.018,72.788,search,android,Safari,May,New England,New,0.4,0.0,True
00xed7,0.0,0.0,0.0,0.0,15.0,789.667,0.0,0.014,14.554,direct,windows,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
00xee9,1.0,51.0,2.0,176.0,37.0,1420.733,0.0,0.013,102.354,referral,windows,Samsung,May,West South Central,Returning,0.0,1.0,True
00xef1,2.0,72.5,0.0,0.0,10.0,1580.0,0.0,0.018,100.096,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xf18,0.0,0.0,5.0,161.5,60.0,2789.167,0.0,0.005,31.319,direct,windows,Google-Chrome,May,East South Central,Returning,0.0,0.0,True
00xf1d,2.0,25.5,0.0,0.0,13.0,908.5,0.0,0.013,19.785,search,mac-ios,Google-Chrome,May,West North Central,Returning,0.0,1.0,True
00xf37,2.0,235.0,0.0,0.0,23.0,1193.0,0.0,0.008,45.612,direct,mac-ios,Google-Chrome,May,West South Central,New,0.0,0.0,True
00xf38,9.0,367.0,0.0,0.0,85.0,2387.991,0.0,0.016,3.926,referral,mac-ios,Google-Chrome,May,East South Central,Returning,0.0,1.0,True
00xf3a,4.0,165.0,0.0,0.0,59.0,3096.375,0.008,0.019,8.126,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xf50,5.0,96.25,0.0,0.0,26.0,1222.333,0.0,0.006,42.956,search,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xf5e,1.0,9.0,1.0,49.0,25.0,2454.45,0.0,0.015,31.758,referral,windows,Google-Chrome,May,Pacific,Returning,0.0,0.0,True
00xf68,3.0,64.0,0.0,0.0,29.0,619.4,0.0,0.007,42.891,search,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xf6b,1.0,24.5,0.0,0.0,46.0,1525.667,0.0,0.006,107.217,referral,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,True
00xf76,0.0,0.0,0.0,0.0,16.0,953.5,0.0,0.014,21.588,referral,windows,Google-Chrome,May,Pacific,New,0.8,0.0,True
00xf7e,7.0,78.3,5.0,120.0,87.0,1363.263,0.004,0.008,30.809,direct,windows,Google-Chrome,May,East North Central,Returning,0.6,0.0,True
00xf7f,4.0,120.0,4.0,64.0,52.0,1859.083,0.01,0.018,17.249,direct,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,True
00xf81,0.0,0.0,3.0,482.333,44.0,2453.75,0.0,0.001,48.868,direct,android,Safari,May,Mountain,Returning,0.0,1.0,True
00xf8a,1.0,15.0,0.0,0.0,11.0,224.0,0.017,0.022,47.656,referral,windows,Samsung,May,New England,Returning,0.0,0.0,True
00xfa5,0.0,0.0,0.0,0.0,8.0,376.333,0.0,0.029,53.988,referral,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,1.0,True
00xfac,4.0,85.0,0.0,0.0,22.0,452.583,0.0,0.008,107.94,referral,windows,Google-Chrome,May,East South Central,New,0.0,0.0,True
00xfbf,3.0,13.0,0.0,0.0,26.0,2058.5,0.0,0.04,8.887,search,windows,Google-Chrome,May,New England,Returning,1.0,1.0,True
00xfcb,1.0,4.0,0.0,0.0,24.0,957.9,0.025,0.033,22.745,direct,mac-ios,Google-Chrome,May,East South Central,Returning,0.4,0.0,True
00xfd0,0.0,0.0,0.0,0.0,29.0,1137.167,0.0,0.007,22.275,referral,android,Other,May,New England,Returning,0.0,1.0,True
00xfd1,5.0,543.0,6.0,320.5,20.0,2039.0,0.0,0.016,25.389,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
00xfd2,0.0,0.0,0.0,0.0,8.0,222.0,0.0,0.029,53.475,direct,android,Safari,May,New England,New,0.0,1.0,True
00xfe4,7.0,156.9,0.0,0.0,32.0,1123.692,0.003,0.011,6.588,direct,mac-ios,Samsung,May,West South Central,New,0.0,0.0,True
00xfe8,5.0,210.778,3.0,215.0,33.0,1887.694,0.009,0.032,11.695,direct,mac-ios,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
0x1000,0.0,0.0,0.0,0.0,11.0,1160.0,0.0,0.018,20.608,referral,windows,Google-Chrome,May,New England,New,0.0,0.0,True
0x1010,10.0,1271.5,0.0,0.0,41.0,1221.138,0.0,0.008,71.466,referral,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,True
0x101a,0.0,0.0,0.0,0.0,8.0,710.0,0.0,0.025,45.49,referral,android,Safari,May,East South Central,Returning,0.8,0.0,True
0x101c,0.0,0.0,0.0,0.0,10.0,338.5,0.0,0.02,32.382,search,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,True
0x101f,0.0,0.0,0.0,0.0,11.0,500.0,0.0,0.02,44.388,direct,windows,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
0x1022,11.0,157.058,5.0,514.0,79.0,2605.702,0.0,0.006,14.851,search,windows,Google-Chrome,May,West South Central,Returning,0.0,0.0,True
0x1033,0.0,0.0,0.0,0.0,21.0,1296.717,0.0,0.007,70.018,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
0x1040,2.0,44.0,2.0,53.0,8.0,667.667,0.0,0.018,56.624,referral,windows,Google-Chrome,May,New England,Returning,0.0,1.0,True
0x1058,4.0,198.5,0.0,0.0,43.0,2124.833,0.0,0.015,48.864,referral,windows,Google-Chrome,May,East North Central,Returning,0.0,1.0,True
0x1059,4.0,153.25,0.0,0.0,19.0,402.717,0.0,0.003,57.474,referral,windows,Google-Chrome,May,South Atlantic,New,0.0,1.0,True
0x107e,4.0,98.0,1.0,31.0,32.0,898.171,0.0,0.006,23.322,direct,windows,Google-Chrome,May,West North Central,New,0.0,1.0,True
0x1097,4.0,127.0,0.0,0.0,32.0,2423.75,0.003,0.021,23.619,referral,android,Safari,May,East North Central,Returning,0.0,0.0,True
0x1099,0.0,0.0,0.0,0.0,19.0,692.622,0.0,0.001,53.988,direct,other,Google-Chrome,May,Pacific,New,0.6,0.0,True
0x10af,0.0,0.0,1.0,41.0,21.0,459.667,0.0,0.01,18.274,referral,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
0x10d3,1.0,18.0,0.0,0.0,18.0,1188.95,0.0,0.012,39.186,search,windows,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
0x10dc,15.0,370.275,12.0,689.833,96.0,2964.59,0.003,0.011,3.358,search,android,Safari,May,East North Central,Returning,0.0,0.0,True
0x10de,0.0,0.0,0.0,0.0,35.0,888.333,0.006,0.024,7.609,search,windows,Google-Chrome,May,East South Central,Returning,0.2,0.0,True
0x10e6,9.0,779.356,4.0,163.667,75.0,13430.976,0.003,0.032,16.163,direct,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,True
0x10f3,0.0,0.0,0.0,0.0,19.0,722.7,0.0,0.003,68.376,direct,android,Safari,May,South Atlantic,New,0.0,0.0,True
0x10f5,5.0,262.5,0.0,0.0,45.0,1456.274,0.0,0.019,13.531,referral,windows,Google-Chrome,May,West South Central,Returning,0.0,0.0,True
0x1106,8.0,137.075,0.0,0.0,59.0,2088.444,0.006,0.024,54.075,search,linux,Google-Chrome,May,East North Central,Returning,0.0,0.0,True
0x1108,0.0,0.0,0.0,0.0,22.0,2715.0,0.0,0.009,54.97,direct,windows,Google-Chrome,May,West North Central,New,0.0,0.0,True
0x1112,1.0,87.0,0.0,0.0,38.0,1326.25,0.013,0.029,7.153,referral,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
0x1137,0.0,0.0,0.0,0.0,19.0,421.6,0.068,0.077,6.625,direct,mac-ios,Google-Chrome,May,Mid-Atlantic,Returning,0.6,0.0,True
0x1153,0.0,0.0,1.0,6.0,50.0,1306.1,0.004,0.012,5.138,referral,linux,Safari,May,West North Central,Returning,0.0,0.0,True
0x115a,1.0,89.0,0.0,0.0,17.0,1175.5,0.0,0.012,9.74,referral,android,Safari,May,East North Central,New,0.0,1.0,True
0x115c,3.0,137.567,2.0,23.0,22.0,739.067,0.0,0.025,13.675,referral,mac-ios,Other,May,West North Central,Returning,0.0,0.0,True
0x115f,0.0,0.0,0.0,0.0,8.0,459.0,0.0,0.029,26.98,direct,windows,Firefox,May,East North Central,Returning,0.0,0.0,True
0x1161,6.0,132.0,1.0,5.0,30.0,1039.244,0.006,0.018,3.998,search,mac-ios,Google-Chrome,May,West North Central,Returning,0.6,0.0,True
0x116a,1.0,19.0,0.0,0.0,11.0,501.75,0.017,0.033,55.485,direct,windows,Firefox,May,West North Central,Returning,0.0,0.0,True
0x1171,0.0,0.0,0.0,0.0,10.0,443.5,0.0,0.028,38.209,referral,windows,Samsung,May,East North Central,Returning,0.0,1.0,True
0x117b,0.0,0.0,0.0,0.0,50.0,1149.433,0.012,0.026,4.548,referral,linux,Safari,May,New England,Returning,0.0,0.0,True
0x1185,7.0,271.333,0.0,0.0,54.0,3510.417,0.004,0.011,9.865,referral,windows,Google-Chrome,May,West North Central,Returning,0.0,0.0,True
0x118d,8.0,674.0,0.0,0.0,18.0,1090.533,0.009,0.026,69.279,referral,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
0x1198,1.0,18.0,0.0,0.0,26.0,1122.583,0.027,0.048,15.947,search,android,Safari,May,East North Central,Returning,0.0,0.0,True
0x119e,0.0,0.0,1.0,21.0,15.0,498.5,0.0,0.027,32.191,direct,windows,Firefox,May,New England,Returning,0.0,0.0,True
0x11a7,0.0,0.0,0.0,0.0,15.0,728.2,0.0,0.023,31.22,referral,mac-ios,Google-Chrome,May,Mountain,Returning,0.0,0.0,True
0x11ab,0.0,0.0,0.0,0.0,16.0,819.167,0.0,0.012,24.739,direct,windows,Google-Chrome,May,South Atlantic,New,0.0,0.0,True
0x11b1,0.0,0.0,0.0,0.0,21.0,952.533,0.0,0.01,91.246,search,windows,Firefox,May,New England,New,0.0,0.0,True
0x11c2,5.0,136.0,0.0,0.0,30.0,2205.667,0.0,0.012,47.261,referral,windows,Google-Chrome,May,West North Central,Returning,0.0,0.0,True
0x11ce,0.0,0.0,0.0,0.0,69.0,2734.818,0.0,0.004,49.393,direct,linux,Samsung,May,East North Central,Returning,0.0,0.0,True
0x11d0,1.0,23.0,2.0,272.5,30.0,974.27,0.006,0.008,11.478,search,windows,Google-Chrome,May,West North Central,Returning,0.0,1.0,True
0x11d4,0.0,0.0,0.0,0.0,9.0,166.167,0.0,0.025,17.541,referral,windows,Google-Chrome,May,Mid-Atlantic,Returning,1.0,1.0,True
0x11ef,3.0,515.0,0.0,0.0,29.0,3229.17,0.003,0.033,15.658,search,android,Safari,May,New England,Returning,0.0,0.0,True
0x11f6,4.0,183.0,1.0,35.0,15.0,557.333,0.0,0.013,16.101,referral,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,0.0,True
0x120f,2.0,58.0,0.0,0.0,6.0,245.0,0.0,0.029,54.98,search,windows,Google-Chrome,May,East North Central,Returning,1.0,1.0,True
0x1231,0.0,0.0,2.0,131.0,36.0,868.417,0.0,0.001,33.848,direct,mac-ios,Google-Chrome,May,West South Central,New,0.0,1.0,True
0x1233,0.0,0.0,0.0,0.0,13.0,893.217,0.0,0.008,23.988,direct,windows,Google-Chrome,May,East South Central,New,0.0,1.0,True
0x1247,5.0,176.0,0.0,0.0,15.0,537.2,0.012,0.024,27.664,referral,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.6,0.0,True
0x125c,13.0,189.222,3.0,22.5,108.0,4033.472,0.007,0.014,24.026,direct,mac-ios,Google-Chrome,May,Pacific,Returning,0.0,1.0,True
0x128e,1.0,116.0,0.0,0.0,22.0,1245.6,0.009,0.03,27.819,referral,android,Safari,May,East North Central,Returning,0.0,1.0,True
0x1299,1.0,24.0,1.0,72.0,13.0,462.0,0.0,0.014,23.13,direct,windows,Google-Chrome,May,New England,Returning,0.0,0.0,True
0x129c,0.0,0.0,0.0,0.0,75.0,1289.25,0.005,0.017,11.829,referral,windows,Google-Chrome,May,New England,Returning,0.8,0.0,True
0x12a8,0.0,0.0,0.0,0.0,8.0,323.5,0.0,0.025,23.235,referral,android,Safari,May,New England,New,0.0,0.0,True
0x12b6,0.0,0.0,0.0,0.0,10.0,428.667,0.0,0.022,36.256,direct,windows,Google-Chrome,May,South Atlantic,New,0.4,0.0,True
0x12b9,9.0,181.375,0.0,0.0,116.0,4426.651,0.0,0.008,84.307,referral,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.0,1.0,True
0x12c8,2.0,70.0,0.0,0.0,18.0,443.0,0.0,0.02,24.286,referral,windows,Samsung,May,South Atlantic,New,0.0,1.0,True
0x12e9,8.0,121.167,0.0,0.0,70.0,961.549,0.005,0.013,26.279,search,windows,Google-Chrome,May,Mid-Atlantic,Returning,0.4,0.0,True
0x130a,7.0,188.167,0.0,0.0,52.0,1089.643,0.004,0.01,20.118,referral,windows,Samsung,May,East South Central,Returning,0.0,1.0,True
0x130e,4.0,82.0,0.0,0.0,13.0,242.0,0.0,0.018,31.98,search,android,Google-Chrome,May,Mountain,Returning,0.0,0.0,True
0x1325,3.0,27.533,1.0,0.0,45.0,3141.258,0.022,0.04,6.674,search,mac-ios,Google-Chrome,May,New England,Returning,1.0,1.0,True
0x1338,6.0,124.861,3.0,243.0,25.0,1971.194,0.007,0.03,24.897,referral,windows,Google-Chrome,May,South Atlantic,Returning,0.0,0.0,True
0x1340,5.0,236.25,0.0,0.0,41.0,1955.783,0.0,0.002,21.08,direct,android,Safari,May,East South Central,Returning,0.0,0.0,True
0x1344,2.0,57.0,0.0,0.0,28.0,724.067,0.007,0.017,32.985,referral,android,Safari,May,New England,Returning,0.0,0.0,True
